	515rcbc257	515rcbc255	515rcbc247	515rcbc263	515rcbc479	515rcbc267	515rcbc454	515rcbc496	515rcbc484	515rcbc264	515rcbc239	515rcbc495	515rcbc243	515rcbc254	515rcbc271	515rcbc464	515rcbc240	515rcbc472	515rcbc259	515rcbc265	515rcbc249	515rcbc256	515rcbc251	515rcbc466	515rcbc470	515rcbc245	515rcbc269	515rcbc457	515rcbc471	515rcbc262	515rcbc478	515rcbc465	515rcbc253	515rcbc242	515rcbc467	515rcbc268	515rcbc261	515rcbc461	515rcbc493	515rcbc252	515rcbc241	515rcbc480	515rcbc482	515rcbc456	515rcbc250	515rcbc266	515rcbc462	515rcbc244	515rcbc248	515rcbc270	515rcbc258	515rcbc483	515rcbc477	515rcbc458
515rcbc239	0.19118205656040702	0.2012364625353469	0.2102375574382264	0.10942591517748605	0.21651879747373087	0.22842124213948065	0.23160055720256373	0.3140355478603912	0.2244782500439945	0.15170239034483246	0.0	0.3250718331053041	0.1436923689478553	0.2231632365496645	0.27711521416500395	0.31536474638806716	0.12355645967063417	0.2726876550935965	0.30034255374020985	0.23417244942847937	0.20305023523195675	0.2314047625312267	0.2935845575796603	0.38366009853918653	0.22100928491373684	0.2722751686095105	0.23655217625973274	0.1560689300458879	0.24485935416694388	0.2994839890896473	0.21414253796273994	0.2997690072493249	0.3330477790220227	0.22288399035191891	0.22882866670523508	0.34121473017167636	0.24889365547288758	0.3046106680549921	0.2735275923302531	0.253274753477913	0.08681809538645051	0.2266540824704215	0.42055318924129387	0.172796953006062	0.2291447054786692	0.3261708139968715	0.3595476590454994	0.23609818431988647	0.260225014161553	0.2591000287493275	0.26236367873575334	0.1703771654662026	0.1855301163065973	0.3561325465246029
515rcbc495	0.2074866477786728	0.2776016424294539	0.2175203354136919	0.3570021915152436	0.4810387023658039	0.15731629213282583	0.3508198560314814	0.063943625140667	0.24756314103539098	0.4540605276575539	0.3250718331053041	0.0	0.333169403894527	0.2354319073153774	0.06335654806513336	0.17152265269703196	0.24867292340266484	0.19587822998569168	0.244163858917009	0.21670641488605696	0.2077134437070207	0.23316528196309214	0.25387903866389266	0.2653733470264645	0.18762147789124523	0.22937146657150584	0.1926375318840121	0.29545285307693886	0.2274459525423727	0.2485099910951667	0.16296370268684354	0.1251601962266992	0.3753684040731051	0.2968697225479573	0.1526989096626723	0.2398764474693717	0.20036751118064183	0.17549505953437985	0.14506836023522232	0.19023607631445266	0.2551880031144506	0.37554317560183015	0.5227702925808437	0.29043300956197554	0.23362771839748173	0.2178980749350007	0.24588227812810115	0.40465370864011985	0.31587231492678713	0.08980519183581502	0.2171722540643316	0.273861285886351	0.21873175884852167	0.21616179692401347
515rcbc243	0.1871930327283134	0.16257982187986636	0.1896852393750839	0.12593849571739058	0.21932724081348398	0.23536318560182676	0.2554857882095553	0.32237855234524126	0.19621000668348815	0.1882924185993279	0.1436923689478553	0.333169403894527	0.0	0.15914890405707754	0.28113548029760177	0.32231078159411847	0.16424975476580367	0.2650562885878932	0.28252228625915055	0.18938013485855257	0.18791288061265218	0.20944097146222204	0.23201746043851465	0.38108777642445285	0.19722508182031065	0.2566172516360906	0.18317247941900294	0.17581361759816938	0.21701209395997315	0.28607275995116904	0.18694800868040204	0.3068064303793566	0.25454110874818514	0.15912138967110848	0.21649551371929504	0.3271842532009284	0.24106201312072675	0.30335966814617354	0.21189224629982598	0.24608540393190426	0.1794883966872702	0.17867050201884804	0.3589605281948368	0.23647227042717636	0.20532660335139588	0.3213551613100033	0.3562875348113918	0.17064866113215127	0.2289805569145742	0.25663445679535163	0.26209873701213	0.1405170483029549	0.17277894937261762	0.36275016234206775
515rcbc254	0.11133277240622984	0.08126763308089527	0.14575068283195297	0.23073744087877307	0.3049248116919959	0.18242632878372472	0.34379235802039315	0.2248806181041248	0.15462904928329915	0.2781356822996881	0.2231632365496645	0.2354319073153774	0.15914890405707754	0.0	0.19615936682519702	0.24136046427929808	0.17278667008321455	0.19784368676744113	0.176149355556709	0.16791174167703674	0.11482099600636178	0.13001061770504355	0.11941196060733594	0.32698667459136277	0.1833136370187163	0.20284126087934506	0.2341722746567829	0.25336113865158566	0.17122336159443363	0.17748616668911182	0.16398895818757875	0.22257262311486328	0.1907626255432949	0.15486277301841386	0.18768601007711977	0.26840300698376124	0.14999542701258667	0.2273904613852526	0.14290042883880402	0.10492241661928105	0.23369100315404437	0.20274512378605528	0.3580357543290483	0.3051233283168669	0.2245440993308182	0.2660998663964691	0.30178261665219935	0.24268371630651672	0.23812909692434037	0.20549009932620957	0.1544078209560888	0.1226986184170928	0.20545041088371538	0.2923476539016037
515rcbc271	0.17291139349034046	0.22785872993810163	0.1805672882116621	0.306055646703272	0.42743040004698163	0.1242089475044385	0.2912480341114865	0.08947736725661597	0.212115518553904	0.4006650151427889	0.27711521416500395	0.06335654806513336	0.28113548029760177	0.19615936682519702	0.0	0.18354616054810993	0.20065523723765616	0.16044747136513154	0.25470000393465664	0.19017942010754013	0.1746462723780966	0.21458755578515756	0.24984163481403227	0.26857323858999904	0.13620201137667012	0.20558081392733574	0.1377184040848628	0.23714071450140628	0.1852376838290558	0.2551537689465059	0.1156388256528625	0.1253822574059297	0.36041407261947367	0.2555175831361304	0.10236493612015896	0.2481380297554332	0.17829726515565236	0.18055716576611708	0.13157492897919443	0.1896840043481502	0.20594718144950958	0.32265215278929227	0.4818824479806067	0.23071400957738655	0.1994891671782195	0.216543516899287	0.24861620755474215	0.3535541125562892	0.277371043355684	0.04716873553628181	0.21283902250954528	0.22578509171521413	0.17094472546100334	0.23397586908043316
515rcbc464	0.19532707472725241	0.2834049941199165	0.17127605107050906	0.33826911969687185	0.4656093012743711	0.13208809580939082	0.42747094977412414	0.12509324137216102	0.2297125604616582	0.433918617993839	0.31536474638806716	0.17152265269703196	0.32231078159411847	0.24136046427929808	0.18354616054810993	0.0	0.2312412868554926	0.11678368183113619	0.16513245729814005	0.15246960818402527	0.18145525292204268	0.18300709561995815	0.25752209952177185	0.10407175843413866	0.24350959556425153	0.09892788256796697	0.3101502403955473	0.30433096516869174	0.17351536519418131	0.17513407189997926	0.22660916948369056	0.06337166421210198	0.3892253409754146	0.3086531635945421	0.2317389770487738	0.08755844067375491	0.11059597531078277	0.02541410037188988	0.16605159680092466	0.1667516395499815	0.2863873676701476	0.3573930542876295	0.533370477939229	0.35320203892076446	0.15316922027794896	0.05763558186348748	0.08699696249659544	0.41406623216945276	0.24538820423318153	0.22202115078231843	0.12319732897375126	0.2650259046200198	0.27109593358005174	0.06130289050771169
515rcbc240	0.13129249805967283	0.16969481243914183	0.1551076526335053	0.15155569000492908	0.2726778146284198	0.14157805564935824	0.2914883610363882	0.2376953863086394	0.16995906507111766	0.24470782320846182	0.12355645967063417	0.24867292340266484	0.16424975476580367	0.17278667008321455	0.20065523723765616	0.2312412868554926	0.0	0.17927452190932042	0.22540205412389341	0.153336846307853	0.1382597677955903	0.16936159673189108	0.2407234626050451	0.29731590282663967	0.16644659538364107	0.19613169346098094	0.2397591507257969	0.1726754917357411	0.16429846410396612	0.22817443379246286	0.140758851165086	0.2230000794211572	0.32400946743486664	0.2194141846629329	0.15624230369621142	0.24938874776859196	0.1599314014130828	0.21367336164832598	0.18959942109403632	0.18960118464019318	0.12403252408300626	0.2035176839481536	0.4492572975491369	0.2191610860236556	0.15141515408450068	0.24052397233471975	0.27261491791079406	0.27626980800474465	0.17036650636318965	0.19460383689340632	0.1848895711522266	0.1293399870880306	0.14425539274235968	0.2713331234364699
515rcbc472	0.161661553261468	0.22475170456891883	0.12146939718767952	0.28273251801411564	0.3865670508333849	0.09828361068598071	0.3888536528487495	0.15657942119924914	0.18535463742597774	0.3770696849280467	0.2726876550935965	0.19587822998569168	0.2650562885878932	0.19784368676744113	0.16044747136513154	0.11678368183113619	0.17927452190932042	0.0	0.16070196610297297	0.10541498074643413	0.13509041573958858	0.11962391445426757	0.2427611896825893	0.18054804377227515	0.15816582674367696	0.10751988146069241	0.2763968760377331	0.2647514863531759	0.06400483852480339	0.17267135934303027	0.18307210125887174	0.11223002478591883	0.3613094439695941	0.27034555705916447	0.163822887400249	0.1388475148601166	0.08482802288671917	0.09561094537415359	0.17246183527233208	0.15279764593530426	0.26033718774199455	0.2588367426871626	0.4659539945592301	0.31211666126708465	0.1194618555284357	0.12685793681148438	0.15893886750652125	0.36341185385897856	0.14259218228158885	0.19909031870854743	0.11710793311609027	0.20119658840622126	0.227346932040538	0.14767762859302966
515rcbc259	0.13684099818404613	0.18083074765462384	0.1424078674082599	0.323147378601652	0.35607928334210615	0.17788605002836577	0.4836669941290115	0.20078074763526502	0.15440100296817708	0.37149318164794015	0.30034255374020985	0.244163858917009	0.28252228625915055	0.176149355556709	0.25470000393465664	0.16513245729814005	0.22540205412389341	0.16070196610297297	0.0	0.1580172870136293	0.14968862916992046	0.12258043135795559	0.13314571438731485	0.232672984726895	0.28128335581659175	0.1465596652467383	0.36218890864161074	0.3664640536846715	0.20048328161166518	0.022964855435531745	0.26358499687176085	0.16089855970037273	0.24227401502644252	0.25654864526198823	0.27369728017051115	0.1714267738816719	0.09203546240377938	0.15376426242391647	0.19245873473810338	0.0868634340878655	0.32376420503634884	0.26976320217514516	0.4172566165377972	0.41639450007793377	0.18100456878170898	0.17515769232683912	0.20816372379828824	0.3783939416323034	0.21777611807265887	0.290249234674293	0.06408155946994104	0.19387425484552306	0.3020939843347531	0.20137683849958635
515rcbc265	0.12752441950652088	0.18402560520736938	0.09629266449911938	0.2118170829690004	0.33691446245861656	0.0905352924379821	0.3562809229376496	0.17346410256012168	0.13000442577929114	0.29531688637541614	0.23417244942847937	0.21670641488605696	0.18938013485855257	0.16791174167703674	0.19017942010754013	0.15246960818402527	0.153336846307853	0.10541498074643413	0.1580172870136293	0.0	0.10749419121153389	0.12552337205791167	0.18725552377570676	0.20273944438392436	0.18723614961881513	0.09682290028173686	0.2504899833044809	0.25028457053603553	0.10016244697795774	0.16174431799173994	0.16754728699099133	0.15049183683566095	0.3016692081614674	0.20556268710183995	0.1923372489360094	0.14579307699835262	0.11013308214918902	0.13191021309953246	0.1627256032195268	0.13966101089157879	0.2410388628978912	0.23029609595059333	0.41949979622128397	0.3011292555630766	0.08575032422372347	0.1417695382674925	0.17806154594973694	0.3040960728476511	0.1527077127193085	0.20838933194105003	0.13257127406698885	0.1553935458795525	0.21223984566029655	0.18984448793123188
515rcbc249	0.09095161412126133	0.13866207887700463	0.07855804321830345	0.22599891150434254	0.33332709146673356	0.11461222416704046	0.3746356672340234	0.1756705135641663	0.12245496147588707	0.3107056105501775	0.20305023523195675	0.2077134437070207	0.18791288061265218	0.11482099600636178	0.1746462723780966	0.18145525292204268	0.1382597677955903	0.13509041573958858	0.14968862916992046	0.10749419121153389	0.0	0.08058461227229369	0.1635158260765968	0.25576103067325423	0.18605175824342016	0.13226195756870926	0.2632342534221302	0.26492107668197185	0.1229246379467575	0.15212823010486132	0.16655391107077924	0.16528427536118925	0.2762700515634059	0.18237723661645006	0.18259036351565192	0.20821413409766545	0.08815597486752803	0.16751443857904807	0.15199023583154148	0.09904679892006907	0.22302969766231553	0.22716381544792844	0.3999723583618872	0.30984304259028367	0.14204156643177876	0.1931112540043305	0.23024336540091636	0.2967814846563787	0.17869626306749134	0.19302299341809973	0.11665154801353267	0.1283238371296012	0.2083766101403811	0.2263463895911202
515rcbc256	0.12574135392080116	0.17239804446594437	0.07019565329607991	0.25480263754683874	0.3366451461787189	0.13056132319168226	0.41046717450138953	0.19987592428456782	0.14897136827373292	0.3273333068553897	0.2314047625312267	0.23316528196309214	0.20944097146222204	0.13001061770504355	0.21458755578515756	0.18300709561995815	0.16936159673189108	0.11962391445426757	0.12258043135795559	0.12552337205791167	0.08058461227229369	0.0	0.1725114132625834	0.24961306887782198	0.20289361028217323	0.13407430574433477	0.30462637625313516	0.30740885038443194	0.10946074533108376	0.12628862211373781	0.209863875714498	0.1686694939869422	0.2595432238174626	0.19971552630480646	0.2072179594663499	0.19005450432980356	0.09097956434529698	0.1688950134203084	0.17801642324251368	0.09130892534054459	0.26521423874636313	0.21967741568548194	0.4065163089819292	0.3521921103522273	0.15603394749329977	0.18962300830481496	0.22479132944553876	0.31909525009122935	0.14384481824061918	0.23687411525874272	0.09631342327584784	0.1374786545310337	0.24997260037809588	0.2231584486856065
515rcbc251	0.14942051301839615	0.11901154006536588	0.18042185054483512	0.27974642877204176	0.30134304357260694	0.2384710094360372	0.4425472334983824	0.2438619309310135	0.1439408530217481	0.3161443454612411	0.2935845575796603	0.25387903866389266	0.23201746043851465	0.11941196060733594	0.24984163481403227	0.25752209952177185	0.2407234626050451	0.2427611896825893	0.13314571438731485	0.18725552377570676	0.1635158260765968	0.1725114132625834	0.0	0.3137247653804726	0.2799723640174537	0.21327540360558858	0.32984493791352665	0.3494093471339458	0.23410170227301977	0.12885356631492523	0.2584456024097187	0.24725334516260525	0.13999578545052202	0.17505604355976093	0.2822631412723808	0.2561320887021532	0.19272516963038955	0.24107253917601743	0.1821317820513606	0.12787131034623408	0.31973887089843855	0.2272347152221411	0.32906883032500683	0.39202434455126656	0.23751230254477526	0.25755787240594497	0.28952453224576025	0.29040243108739766	0.2811703784838488	0.280659908041427	0.16948620923367524	0.18308061885787627	0.2994789989672913	0.29675092378287404
515rcbc466	0.2793127843318408	0.3619957133271898	0.23348404026774836	0.3845366481678206	0.4871733993749519	0.21924440965641656	0.5027495181392281	0.21468655589127322	0.2769931569874919	0.4559058380037517	0.38366009853918653	0.2653733470264645	0.38108777642445285	0.32698667459136277	0.26857323858999904	0.10407175843413866	0.29731590282663967	0.18054804377227515	0.232672984726895	0.20273944438392436	0.25576103067325423	0.24961306887782198	0.3137247653804726	0.0	0.3269863215933107	0.13126688697867445	0.4030728264887909	0.38667567418559917	0.2429164668799721	0.23908861859903846	0.3177158822454969	0.15190281776718026	0.4205825793112043	0.36782046429132087	0.3119395888445335	0.08329465820550294	0.1869657969145544	0.10910339683120582	0.26233271470232333	0.25684439572218776	0.37366047982508804	0.3799681329931247	0.5560513522451288	0.4348565945224294	0.18287334909982858	0.06955938408712946	0.02643288215698508	0.48978695217444135	0.2512929996172651	0.3126164482708573	0.19371215136069303	0.3316943322027312	0.3621254911035607	0.060142272137452685
515rcbc470	0.17684148249743298	0.18180537477569916	0.20268935801925334	0.2199445323316786	0.3185028427681186	0.13974511292837336	0.24661545143351124	0.17382944408450926	0.21775474665562378	0.3306857355081252	0.22100928491373684	0.18762147789124523	0.19722508182031065	0.1833136370187163	0.13620201137667012	0.24350959556425153	0.16644659538364107	0.15816582674367696	0.28128335581659175	0.18723614961881513	0.18605175824342016	0.20289361028217323	0.2799723640174537	0.3269863215933107	0.0	0.24313516328343432	0.13394413991020412	0.16363143606450886	0.1320576157819317	0.2866613166700921	0.054818399039600924	0.18418426219948666	0.34150501048711257	0.24506907252391397	0.041362157095276124	0.2781866627185837	0.21219120124156676	0.23265956488703632	0.1746926695612876	0.21881646509994135	0.15805746963251674	0.22403670565863432	0.43930484487147586	0.1685062959757752	0.18188074759857092	0.2733134014607975	0.3030330084764668	0.300024589538696	0.1967102885853842	0.12191651368841537	0.24951705818527037	0.16857694057264197	0.08882435839444207	0.2929170617438689
515rcbc245	0.16664304600787	0.2407318912502502	0.10602858115253706	0.2646199438250957	0.3856989821877253	0.1376289259563843	0.4253354734226195	0.18523502719681956	0.160786322100205	0.3472859709053934	0.2722751686095105	0.22937146657150584	0.2566172516360906	0.20284126087934506	0.20558081392733574	0.09892788256796697	0.19613169346098094	0.10751988146069241	0.1465596652467383	0.09682290028173686	0.13226195756870926	0.13407430574433477	0.21327540360558858	0.13126688697867445	0.24313516328343432	0.0	0.31300463426656094	0.3116065300740749	0.14752899531169703	0.15321967890118912	0.22369681148044407	0.11442823396851602	0.32571286377392467	0.24776167253195078	0.23859575405754246	0.08921280786766572	0.08312871849111045	0.08323532413790571	0.1969236863993328	0.15551165871303516	0.2767164222301155	0.27561149073934915	0.45823545156238754	0.36064164775522667	0.0779555530782748	0.08149397814721226	0.10664918330170747	0.3715280155715073	0.1662857281184614	0.24138811582857406	0.10928558916527029	0.2119114414289333	0.2674482761612591	0.13249297888580241
515rcbc269	0.24828144750438225	0.23827152366416118	0.2809116774729517	0.24373482784139144	0.3361709364890237	0.2266613399377591	0.17993611326257206	0.22486264919535856	0.28322447771491427	0.3154828089836796	0.23655217625973274	0.1926375318840121	0.18317247941900294	0.2341722746567829	0.1377184040848628	0.3101502403955473	0.2397591507257969	0.2763968760377331	0.36218890864161074	0.2504899833044809	0.2632342534221302	0.30462637625313516	0.32984493791352665	0.4030728264887909	0.13394413991020412	0.31300463426656094	0.0	0.14389786954333295	0.24648565593362207	0.3642495913862631	0.11603108484845273	0.2590315560396802	0.3631892345568212	0.2661824666711465	0.13491310299757975	0.36229826590139297	0.2917808946750493	0.3031968403410588	0.20702275325995656	0.29518973603195753	0.17189446874117173	0.3126197879327874	0.436163609939817	0.15178559179768794	0.2584212582404898	0.34241465704300383	0.38058003773534443	0.2542153521461062	0.3025376261328673	0.10781847383976008	0.326081855128729	0.2552865174996969	0.13278086653649104	0.36916509184155316
